date,population,admission,release
2021-05-03,103358.79494890859,1773.5083023379266,3049.478804700487
2021-05-04,102820.03079575238,2508.3813182109425,2708.46411152849
2021-05-05,102651.13181113548,2545.3663369375345,2698.8179531333667
2021-05-06,102635.0486159923,2682.734757990166,2788.373508688922
2021-05-07,102488.96542084908,2642.2903135457213,2535.373508688922
2021-05-08,102683.38222570588,2729.7903135457213,1238.1735086889223
2021-05-09,103372.19903056267,1926.9903135457212,1145.673508688922
2021-05-10,103832.0158354195,1605.4903135457212,3128.673508688922
2021-05-11,103110.83264027628,2407.4903135457216,2722.173508688922
2021-05-12,102922.39944513308,2533.7403135457216,2757.173508688922
2021-05-13,102761.85513887876,2596.6292024346103,2681.540175355589
2021-05-14,102757.41083262445,2677.0720595774674,2840.873508688922
2021-05-15,102666.38319303682,2750.8458691012775,1246.7068420222556
2021-05-16,103265.56555344915,1844.88920243461,1156.7068420222554
2021-05-17,103904.74791386152,1794.0430485884563,3145.8735086889224
2021-05-18,103404.76360760724,2647.2225357679436,2710.0401753555884
2021-05-19,103355.36263468623,2659.805869101277,2845.6170984325113
2021-05-20,103228.12832843194,2717.9725357679436,2844.505254720668
2021-05-21,102753.39402217763,2669.3058691012766,2592.0193420222554
2021-05-22,102883.5972159233,2721.2225357679436,1184.5193420222554
2021-05-23,103713.6337430023,2014.5558691012768,1228.0193420222556
2021-05-24,104217.17027008133,1731.5558691012768,2914.133377109975
2021-05-25,103885.55767435333,2581.5493528105503,2834.0762342528315
2021-05-26,103785.00222148249,2733.520781381979,2840.693881311656
2021-05-27,103543.88794508223,2599.5796049113906,2878.193881311656
2021-05-28,103327.77366868196,2662.5796049113906,2703.4438813116553
2021-05-29,103242.65939228168,2615.662938244724,1179.4438813116553
2021-05-30,104121.37844921477,2058.1629382447236,1204.2438813116553
2021-05-31,104673.09750614784,1759.1629382447238,1340.9438813116553
2021-06-01,105172.81656308091,1839.31678439857,3389.6938813116562
2021-06-02,104669.20228668064,2886.0796049113906,3106.0272146449893
2021-06-03,104263.42134361372,2700.246271578057,3067.2272146449895
2021-06-04,104034.64040054678,2837.646271578057,2918.6105479783228
2021-06-05,103866.35945747983,2762.5796049113906,1271.6272146449887
2021-06-06,104613.24518107958,2018.4129382447234,1208.7147146449888
2021-06-07,105111.19340467932,1707.6629382447238,2889.535227465502
2021-06-08,104841.14162827903,2600.6834510652366,2885.605902570987
2021-06-09,104591.67213035977,2793.1490628795827,2971.868560798835
2021-06-10,104457.45263244055,2837.6490628795827,2922.368560798835
2021-06-11,104415.7331345213,2872.4478050179473,2581.3685607988355
2021-06-12,104473.34696993537,2626.996285101805,1250.3342470733446
2021-06-13,105165.9779622122,1942.2152393501708,1417.0842470733446
2021-06-14,105580.85895448903,1828.9652393501708,2948.2863747329193
2021-06-15,105352.90661343253,2655.307775173011,2787.73898244267
2021-06-16,105231.82567260276,2675.4122082795866,2840.6931491093364
2021-06-17,105078.24473177304,2688.9122082795866,3072.200259350693
2021-06-18,104914.19020972996,2909.1437803604736,2407.8649690701973
2021-06-19,105012.1356876869,2505.81044702714,1555.8649690701973
2021-06-20,105798.58116564386,2342.31044702714,1173.988900694129
2021-06-21,106309.08219915634,1684.4899342066274,3004.3222340274624
2021-06-22,105899.58323266883,2594.823267539961,3568.322234027463
2021-06-23,105477.08426618134,3143.8276439075757,2690.322234027462
2021-06-24,105824.58529969383,2679.366124682818,2858.988900694129
2021-06-25,105629.08633320633,2663.4899342066274,2679.8222340274624
2021-06-26,105797.15403338552,2846.0899342066277,1190.5722340274624
2021-06-27,106565.38840023136,1960.556600873294,1200.988900694129
2021-06-28,107202.62276707716,1837.723267539961,3379.155567360796
2021-06-29,106518.85713392303,2695.3899342066275,3539.155567360796
2021-06-30,106503.42483410217,3523.723267539961,2912.822234027462
2021-07-01,106278.99253428131,2688.0566008732944,3234.8222340274624
2021-07-02,105787.89356779383,2743.723267539961,2899.988900694129
2021-07-03,105628.5446013063,2740.6399342066275,1331.9889006941291
2021-07-04,106409.19563481883,2110.889934206627,1265.2111229163513
2021-07-05,107014.34666833132,1872.1399342066275,1318.8222340274624
2021-07-06,107565.99770184384,1870.473267539961,3174.3222340274624
2021-07-07,107115.89873535633,2724.223267539961,2995.3222340274624
2021-07-08,106862.79976886883,2742.223267539961,3024.0444562496846
2021-07-09,106606.14524682576,2767.3899342066275,2793.2111229163515
2021-07-10,106641.65739144935,2829.389934206628,1197.8777895830178
2021-07-11,107432.16953607298,1988.3899342066277,1286.877789583018
2021-07-12,107828.68168069658,1683.3899342066275,2842.711122916351
2021-07-13,107585.19382532018,2597.445489762183,2848.211122916351
2021-07-14,107628.20596994381,2892.223267539961,2965.711122916351
2021-07-15,107260.71811456743,2597.2232675399605,3056.9444562496847
2021-07-16,106924.56359252434,2722.389934206628,2625.2562444614728
2021-07-17,107111.12002619225,2811.8126781293718,1216.2562444614725
2021-07-18,107880.67645986016,1985.8126781293715,1245.7562444614728
2021-07-19,108305.73289352807,1670.8126781293713,2932.006244461473
2021-07-20,107954.20599386262,2579.629344796038,2759.9784666836954
2021-07-21,107876.1790941972,2684.2293447960383,2822.9229111281393
2021-07-22,107612.31886119842,2559.0626781293713,2772.9229111281397
2021-07-23,107501.95862819966,2662.5626781293713,2632.1729111281393
2021-07-24,107572.34839520091,2702.5626781293713,1258.467782923011
2021-07-25,108277.14841861239,1963.2678063344997,1200.3011162563444
2021-07-26,108765.2817753572,1688.4344730011665,2881.467782923012
2021-07-27,108550.08179876866,2666.2678063344997,2782.7177829230113
2021-07-28,108431.88182218016,2664.5178063344997,2719.801116256345
2021-07-29,108370.18184559164,2655.656695223389,2923.201116256345
2021-07-30,108068.6485356698,2623.2678063344997,2839.301116256345
2021-07-31,108007.11522574796,2777.7678063344997,1310.6344495896778
2021-08-01,109170.24858249279,2066.4886365584043,1337.7280572122042
2021-08-02,109700.87774753006,1864.4405555828314,3140.540557212205
2021-08-03,109163.4027459007,2601.4655555828313,3838.040557212205
2021-08-04,108732.92774427135,3406.080921053804,2943.8992652141524
2021-08-05,108626.07650501822,2836.5480259610167,3110.8742652141527
2021-08-06,108500.47526576507,2991.9230259610163,2818.190931880819
2021-08-07,108608.87402651193,2924.3396926276832,1399.1909318808187
2021-08-08,109248.27278725879,2040.0896926276835,1417.6909318808189
2021-08-09,109602.67154800566,1771.0896926276835,3240.6909318808193
2021-08-10,108965.07030875253,2604.9230259610167,2997.857598547486
2021-08-11,108795.8024028327,2829.2563592943497,2978.5242652141524
2021-08-12,108506.53449691291,2689.2563592943497,3003.5242652141524
2021-08-13,108234.76659099311,2731.0896926276837,2928.5242652141524
2021-08-14,108208.33201840665,2902.0896926276832,1272.5242652141521
2021-08-15,108909.89744582016,1973.1896926276834,1336.5242652141521
2021-08-16,109321.4628732337,1748.0896926276835,3270.0242652141524
2021-08-17,108531.86163398057,2480.4230259610167,2853.0242652141524
2021-08-18,108347.26039472743,2668.4230259610167,2922.5242652141524
2021-08-19,108116.6591554743,2690.961487499478,2736.4048320157717
2021-08-20,107956.82309840739,2576.5687749488707,2649.4048320157717
2021-08-21,108069.82037467383,2760.5687749488707,1225.4048320157717
2021-08-22,108762.31765094028,1917.9021082822042,1181.4048320157717
2021-08-23,109261.3149272067,1682.0687749488707,3498.0357843967245
2021-08-24,108599.38958442552,2836.1104416155367,3035.035784396724
2021-08-25,108560.46424164432,2996.110441615537,2706.3691177300575
2021-08-26,108468.76112108538,2602.8272495251417,2880.085125263014
2021-08-27,108391.08918720546,2802.4131913831125,2733.7517919296806
2021-08-28,108473.5839199922,2814.579858049779,1267.5915602694492
2021-08-29,109364.078652779,2158.981373201294,1242.4271871865978
2021-08-30,109859.69492706773,1739.0217223449042,3199.863781389496
2021-08-31,109199.39453468981,2539.563389011571,2999.6637813894963
2021-09-01,108783.59414231188,2583.8633890115707,3120.8071922422096
2021-09-02,108343.18134683318,2681.227730096842,2941.3109459959633
2021-09-03,108062.047079883,2671.1601625292747,2739.2110961461135
2021-09-04,108236.19059071061,2911.640321259433,1359.105405089203
2021-09-05,108999.35849178213,2123.9399728273775,1320.7720717558698
2021-09-06,109568.52639285363,1889.9399728273777,1386.0220717558698
2021-09-07,110017.69429392513,1834.3566394940442,3263.64707175587
2021-09-08,109383.44552832999,2629.398306160711,3063.6470717558695
2021-09-09,109023.19676273482,2703.398306160711,3012.029424697046
2021-09-10,108776.38917361025,2763.555168905809,2859.4294246970458
2021-09-11,108719.33158448568,2803.9718355724754,1224.0294246970461
2021-09-12,109457.27399536112,1961.9718355724756,1371.6960913637129
2021-09-13,109910.04973956989,1824.4718355724756,3159.696091363713
2021-09-14,109454.82548377862,2704.4718355724754,3009.446091363713
2021-09-15,109226.51789465408,2767.792957684687,2876.911437898366
2021-09-16,108937.17565206415,2589.5691953084493,2976.911437898366
2021-09-17,108827.61912375994,2867.3549095941635,2642.411437898366
2021-09-18,108958.39592878903,2771.8549095941635,1319.078104565033
2021-09-19,109706.33940048488,2068.6882429274965,1467.7447712316996
2021-09-20,110044.28287218069,1805.6882429274967,3128.2447712317
2021-09-21,109525.05967720982,2609.0215762608295,2924.2447712317
2021-09-22,109258.83648223896,2658.02157626083,2901.7447712316994
2021-09-23,109000.61328726806,2643.52157626083,2868.7447712316994
2021-09-24,108773.77104467816,2640.2358619751158,2499.8558823428107
2021-09-25,109070.26213542155,2798.2358619751158,1203.2447712316996
2021-09-26,109769.253226165,1902.2358619751158,1274.2447712316996
2021-09-27,110225.2443169084,1730.2358619751158,3091.7447712317
2021-09-28,109742.40207431848,2608.9025286417823,2855.7447712317
2021-09-29,109657.55983172858,2770.9025286417823,2757.6447712316995
2021-09-30,109606.51758913866,2706.6025286417826,2838.6447712316995
2021-10-01,109456.4753465487,2688.6025286417826,2897.1447712316995
2021-10-02,109468.43310395881,2909.1025286417826,1271.1447712316995
2021-10-03,110154.72419470221,1957.4358619751158,1356.1447712316997
2021-10-04,110569.01528544567,1770.4358619751158,2950.7447712317
2021-10-05,110160.50637618906,2542.2358619751158,2867.4947712316994
2021-10-06,110062.91413359916,2769.9025286417823,2824.4947712316994
2021-10-07,109993.32189100924,2754.9025286417823,3009.4947712317
2021-10-08,109656.7296484193,2672.9025286417823,2686.161437898366
2021-10-09,109806.47073916273,2835.9025286417823,1283.411437898366
2021-10-10,110457.96182990614,1934.9025286417825,1331.2685807555088
2021-10-11,110728.7386349353,1602.0453857846396,2358.6019140888425
2021-10-12,110601.18210663108,2229.156496895751,3083.959056945985
2021-10-13,110667.69700689829,3147.5621925073283,2970.910037338142
2021-10-14,110344.27073069493,2649.150427801446,2774.5875374585135
2021-10-15,110361.51172301677,2762.9371440125665,2673.7339894497395
2021-10-16,110345.63917287104,2657.8614393039925,1186.2339894497395
2021-10-17,110998.26662272532,1838.8614393039927,1289.7101799259299
2021-10-18,111395.27502496049,1686.7185821611354,3075.245894211644
2021-10-19,110927.87271290999,2606.1769154944686,2837.5792275449776
2021-10-20,110763.47040085947,2674.8435821611356,2904.198275164025
2021-10-21,110541.07740557917,2773.6624227408456,2385.295497386247
2021-10-22,110558.97012458454,2426.590994169417,2346.698275164025
2021-10-23,110652.86284358994,2425.590994169417,1253.198275164025
2021-10-24,111352.75556259535,1953.090994169417,1340.198275164025
2021-10-25,111685.6482816007,1671.4243275027502,3248.331608497358
2021-10-26,111099.54100060613,2664.0909941694167,2978.674465640215
2021-10-27,110875.6956243734,2755.495756074179,2961.3411323068817
2021-10-28,110656.85024814072,2742.495756074179,4235.841132306882
2021-10-29,110452.75487190801,4032.4957560741786,2452.0911323068817
2021-10-30,110595.15949567531,2594.495756074179,1206.0911323068822
2021-10-31,111349.56411944261,1960.4957560741789,1529.0911323068822
2021-11-01,111588.2187432099,1766.9957560741786,3356.3411323068817
2021-11-02,110969.12336697719,2737.2457560741786,2904.5554180211675
2021-11-03,110793.74227645878,2730.0314703598933,3070.9125608783106
2021-11-04,110526.86118594036,2804.5314703598933,3022.112560878311
2021-11-05,110362.08009542196,2857.331470359893,2833.112560878311
2021-11-06,110585.79900490351,3056.831470359893,1380.362560878311
2021-11-07,111280.26791438513,2074.831470359893,1410.362560878311
2021-11-08,111530.73682386667,1660.331470359893,3435.362560878311
2021-11-09,110882.95573334828,2784.781470359893,3172.841132306882
2021-11-10,110581.86035711558,2873.9957560741786,3727.1411323068824
2021-11-11,110259.51498088286,3405.2957560741784,686.141132306882
2021-11-12,110777.16960465017,1203.7957560741788,2878.141132306882
2021-11-13,110680.82422841746,2780.7957560741784,1240.746395464777
2021-11-14,111368.47885218477,1930.2957560741786,1294.6411323068821
2021-11-15,111694.63347595205,1620.7957560741786,3333.3572613391398
2021-11-16,110992.43326100966,2636.963498009663,3146.83037961871
2021-11-17,110684.56637940063,2838.9634980096625,3134.33037961871
2021-11-18,110369.69949779159,2820.796831342996,3141.7470462853767
2021-11-19,110069.91594951587,2843.1301646763295,2902.9137129520436
2021-11-20,110072.29906790682,2905.796831342996,1329.5803796187101
2021-11-21,110756.68218629777,2013.4634980096625,1776.0278462853767
2021-11-22,110708.45290468873,1727.7985646763293,3434.754036761567
2021-11-23,109656.18790879396,2382.4890408668057,3318.1984812060114
2021-11-24,108931.70069067698,2593.711263089028,2955.281814539345
2021-11-25,108240.13013922663,2263.711263089028,945.2818145393451
2021-11-26,108677.30958777634,1382.4612630890279,1153.281814539345
2021-11-27,109420.48903632602,1896.4612630890279,1058.6151478726783
2021-11-28,110168.00181820904,1806.794596422361,1334.031814539345
2021-11-29,110578.76460009205,1744.794596422361,3299.3413383488682
2021-11-30,109848.02738197507,2640.9850726128375,3066.7222907298215
2021-12-01,109611.95683052477,2830.651739279504,2962.972290729821
2021-12-02,109474.28627907444,2822.459634016346,3040.265941523472
2021-12-03,109499.59985460824,3067.746183723949,2718.432608190138
2021-12-04,109793.41343014204,3011.246183723949,1291.0992748568053
2021-12-05,110554.72700567587,2053.7461837239484,1593.9326081901386
2021-12-06,110801.04058120967,1840.2461837239487,3453.9326081901386
2021-12-07,109965.35415674352,2631.7461837239484,3168.1109027637817
2021-12-08,109603.24563925403,2806.669051941002,3088.6763789542583
2021-12-09,109358.55378843127,2843.984528131479,2850.1963125090756
2021-12-10,109277.86858212676,2778.161161575554,2338.496858925699
2021-12-11,109353.5025554872,2450.1065688545837,1044.3059288274906
2021-12-12,110104.30319551428,1795.1065688545837,1507.6392621608238
2021-12-13,110395.60383554138,1788.439902187917,3256.4725954941573
2021-12-14,109633.73780890179,2493.1065688545837,3335.1392621608243
2021-12-15,109294.20511559556,2996.106568854583,2847.9487859703477
2021-12-16,109109.67242228931,2662.147275459806,3403.679103353084
2021-12-17,108458.97121511938,2746.0392757445484,2793.510753184734
2021-12-18,108351.10334128284,2684.642879348152,1045.6774198514008
2021-12-19,108806.23546744625,1497.8223119722657,1720.186166896318
2021-12-20,108976.58092694299,1892.3094041708475,3535.797278007429
2021-12-21,107913.87876739212,2473.5951184565615,3729.147278007429
2021-12-22,106802.47660784125,2617.2451184565616,2394.6472780074287
2021-12-23,106253.90778162371,1846.078451789895,2123.647278007429
2021-12-24,106030.33895540619,1900.078451789895,1226.6472780074291
2021-12-25,106288.77012918865,1485.0784517898949,789.647278007429
2021-12-26,106748.36796963778,1249.2451184565614,1348.2836416437926
2021-12-27,107212.46581008691,1812.8814820929251,2348.5336416437926
2021-12-28,106944.56365053605,2078.3537043151473,2287.834146694298
2021-12-29,106965.33825866194,2311.598653810097,2371.3240456841963
2021-12-30,106836.11286678785,2243.098653810097,1925.8240456841966
2021-12-31,107055.88747491376,2144.598653810097,1038.3184901286413
2022-01-01,108057.59541637299,2038.9430982545414,1153.7907123508635
2022-01-02,108449.80335783224,1547.4153204767636,1349.0407123508635
2022-01-03,108839.92796595811,1739.1653204767638,2686.040712350863
2022-01-04,108483.55257408402,2329.6653204767636,2628.20737901753
2022-01-05,108445.67718220993,2590.8319871434305,2405.8240456841963
2022-01-06,108418.53512366913,2377.7728962343394,2535.187682047833
2022-01-07,108126.14306512839,2243.6289568404,2081.6733963335473
2022-01-08,108578.52481611144,2534.8551473165903,718.4733963335474
2022-01-09,109108.40656709447,1247.4662584277014,1050.22427352653
2022-01-10,109524.32340579684,1467.7411122288709,2807.1576068598633
2022-01-11,109115.74024449915,2398.5744455622043,2608.2400322119756
2022-01-12,108907.41924658179,2404.9102314776974,2784.7312293950745
2022-01-13,108721.43158199772,2598.7435648110304,2660.631229395074
2022-01-14,108575.46391741368,2513.0635648110306,2565.8645627284072
2022-01-15,108801.16291949629,2793.1635648110305,1079.8209049112988
2022-01-16,109299.69525491225,1591.3302314776972,1078.7978960617413
2022-01-17,109410.22759032823,1189.3302314776975,1232.4645627284078
2022-01-18,109753.09325907752,1575.3302314776972,2632.631229395074
2022-01-19,109384.95892782678,2262.8968981443636,2727.9645627284076
2022-01-20,109282.32459657609,2626.1635648110305,2544.797896061741
2022-01-21,109269.6902653254,2532.1635648110305,2313.2978960617415
2022-01-22,109503.05593407467,2570.0802314776975,1069.0478960617413
2022-01-23,110195.42160282396,1762.4135648110307,1170.5478960617413
2022-01-24,110582.78727157327,1556.9135648110307,2913.8812293950746
2022-01-25,110019.15294032254,2349.996898144364,2555.881229395074
2022-01-26,109928.0186090718,2464.746898144364,2777.381229395074
2022-01-27,109702.38427782113,2619.246898144364,2648.881229395074
2022-01-28,109605.74994657042,2552.246898144364,2399.4446379163774
2022-01-29,109850.32338474326,2644.0180760892263,1150.2446379163778
2022-01-30,110666.6968229161,1964.9514094225594,1304.2446379163778
2022-01-31,110923.57026108899,1635.6180760892262,2950.327971249711
2022-02-01,110487.22147703958,2517.506964978115,2976.8557490274884
2022-02-02,110370.3726929902,2840.7569649781144,2582.605749027489
2022-02-03,110094.72390894084,2307.756964978115,2233.105749027489
2022-02-04,110079.27512489144,2217.656964978115,1955.6057490274886
2022-02-05,110567.49300750875,2443.823631644782,1159.1057490274889
2022-02-06,111390.21089012604,1981.8236316447817,1550.6057490274886
2022-02-07,111483.42877274334,1643.8236316447817,3112.972415694155
2022-02-08,111219.44665536063,2847.2402983114484,2906.972415694155
2022-02-09,111042.46453797792,2731.4902983114484,3010.8613045830443
2022-02-10,111000.30464281744,2967.868076089226,2823.1946379163774
2022-02-11,111059.47808099027,2882.368076089226,2618.9072504227643
2022-02-12,111338.1686555071,2904.084356926129,1306.8937824092966
2022-02-13,111973.35923002395,1942.0843569261297,1522.8937824092966
2022-02-14,112194.04980454077,1744.5843569261297,3097.599261861351
2022-02-15,111653.63581284757,2576.1670053279563,3047.0809970211685
2022-02-16,111535.72182115435,2929.1670053279563,2916.580997021168
2022-02-17,111585.30782946115,2967.6670053279563,2787.580997021168
2022-02-18,111360.89383776793,2561.6670053279563,2837.580997021168
2022-02-19,111447.47984607473,2925.6670053279563,1333.0809970211687
2022-02-20,112167.06585438151,2051.6670053279563,1406.7476636878353
2022-02-21,112581.65186268829,1822.6670053279563,1809.7741215874942
2022-02-22,112730.42847647975,2042.3897630435865,3351.6131492521395
2022-02-23,112134.20509027119,2754.0564297102533,2968.946482585473
2022-02-24,111813.64837072932,2648.3897630435868,2964.779815918806
2022-02-25,111396.09165118744,2548.0564297102533,2836.756006394997
2022-02-26,111432.8682649789,2873.72309637692,1305.61314925214
2022-02-27,112182.47821210364,2055.8897630435863,1440.7798159188067
2022-02-28,112422.58815922843,1680.3897630435865,3443.946482585473
2022-03-01,111734.86477301986,2754.889763043586,2909.9464825854725
2022-03-02,111775.64138681133,2951.389763043586,3041.289024021937
2022-03-03,111575.75225474639,2895.1015494155936,3102.324014813834
2022-03-04,111521.36312268152,3047.0777398917844,2806.0240148138337
2022-03-05,112026.47399061658,3309.6848827489266,1367.941166917394
2022-03-06,112805.37353169083,2147.8387662440728,1642.605891836488
2022-03-07,113061.60640609842,1899.838766244073,3389.6058918364874
2022-03-08,112299.33928050603,2626.5054329107397,3123.1058918364874
2022-03-09,111967.0483453898,2790.0482900535962,3151.439225169821
2022-03-10,111670.75741027358,2855.1482900535966,2896.188734010685
2022-03-11,111390.66097417504,2742.8427890712783,2792.439225169821
2022-03-12,111411.39787140982,2813.1761224046118,1218.5221191358435
2022-03-13,111261.36499711561,1778.9116232833462,1435.444497577554
2022-03-14,111530.8321228214,1704.9116232833464,3297.4444975775536
2022-03-15,110920.29924852718,2686.9116232833467,3002.1587832918394
2022-03-16,110733.48065994726,2815.8401947119173,2979.658783291839
2022-03-17,110790.66207136733,3036.340194711918,3047.1587832918394
2022-03-18,110731.01014945409,2989.0068613785843,2748.4921166251725
2022-03-19,110883.52489420753,2901.0068613785843,1309.9921166251731
2022-03-20,111615.53963896092,2042.0068613785843,1387.9921166251731
2022-03-21,111942.88771704766,1715.3401947119178,3504.15878329184
2022-03-22,111430.7357951344,2992.0068613785843,3060.1111642442206
2022-03-23,111186.39339703068,2815.768766140489,2999.1111642442206
2022-03-24,111009.55099892693,2820.435432807156,3141.4747395130375
2022-03-25,110721.47472985547,2869.2015618394134,2636.305367142771
2022-03-26,110997.73179411732,2912.562431404631,3204.805367142772
2022-03-27,109814.48885837919,2021.5624314046313,1581.8053671427713
2022-03-28,110003.24592264106,1768.3124314046313,3146.805367142771
2022-03-29,109504.73794930892,2648.297393810646,2576.9720338094376
2022-03-30,109464.72997597679,2538.297393810646,2805.305367142771
2022-03-31,109299.72200264469,2640.297393810646,3051.430367142771
2022-04-01,109174.58902931257,2924.9640604773126,3050.430367142771
2022-04-02,109186.95605598041,3063.7973938106456,1292.4303671427715
2022-04-03,109838.3230826483,1942.2973938106463,1301.9303671427715
2022-04-04,110351.19010931617,1817.2973938106463,3278.4846528570565
2022-04-05,109812.65999312692,2775.3878700011223,2940.91798619039
2022-04-06,109721.79654360427,2850.054536667789,3263.91798619039
2022-04-07,109423.4330940817,2965.554536667789,2850.91798619039
2022-04-08,109216.0696445591,2643.554536667789,2826.9929861903897
2022-04-09,109303.66452836985,2912.221203334455,1148.4596528570573
2022-04-10,109980.25941218055,1828.3878700011226,1379.2929861903904
2022-04-11,110402.68762932463,1802.3878700011223,3235.6739385713427
2022-04-12,109892.83013218296,2723.8164414296934,3116.418676701543
2022-04-13,109670.76362867815,2919.628237807569,2829.997899207146
2022-04-14,109408.79431815575,2569.0264834216046,2923.9957939439882
2022-04-15,109286.82500763335,2804.526483421604,2174.527372891357
2022-04-16,109693.01394272503,2585.7057816672186,1334.516846575568
2022-04-17,110276.70287781669,1918.2057816672186,1139.016846575568
2022-04-18,110713.8918129083,1573.6557816672184,3053.8745353835748
2022-04-19,110183.21875224625,2577.7408135143523,3015.4853027478453
2022-04-20,110100.47426301277,2933.597956371495,3069.9424456049883
2022-04-21,109675.42977377928,2644.2312897048287,3122.4980011605435
2022-04-22,109488.27417343466,2932.675734149273,2489.3313344938765
2022-04-23,110000.11857309003,3001.175734149273,1253.8313344938776
2022-04-24,110588.96297274546,1844.175734149273,1494.8313344938774
2022-04-25,110934.30737240087,1837.4614484349872,3750.731334493877
2022-04-26,110202.45177205623,3018.5185912921306,2730.302763065305
2022-04-27,110175.66760028308,2705.51859129213,3046.469429731972
2022-04-28,109960.55009517659,2831.351924625463,3042.469429731972
2022-04-29,109652.59925673669,2731.51859129213,2898.169429731972
2022-04-30,109949.34841829687,3195.2185912921295,1177.1232758858189
2022-05-01,110613.59757985706,1843.21859129213,1365.969429731973
2022-05-02,111010.68007475055,1763.0519246254635,3435.969429731972
2022-05-03,110195.42923631067,2620.7185912921295,2802.4694297319716
2022-05-04,110261.67839787084,2868.7185912921295,3233.219429731972
2022-05-05,109868.977559431,2841.1852579587967,3099.386096398639
2022-05-06,109903.61005432453,3134.0185912921297,2599.8860963986385
2022-05-07,109937.742549218,2634.01859129213,1329.719429731973
2022-05-08,110672.37504411148,2063.601924625463,1426.094429731973
2022-05-09,111043.88253900498,1797.6019246254632,3249.9277630653055
2022-05-10,110406.7233672318,2613.4352579587962,3135.094429731972
2022-05-11,110221.0641954586,2949.935257958796,2851.111463800108
2022-05-12,110019.36293951709,2652.904195834548,2916.4387851093934
2022-05-13,109812.1616835756,2707.5580419883945,2721.1121933490936
2022-05-14,110049.97166358912,2960.917678980615,1262.6076989670723
2022-05-15,110856.78164360266,2069.4176789806156,1369.1076989670723
2022-05-16,111379.25829028289,1894.0843456472821,3142.982698967071
2022-05-17,110992.10993696311,2755.334345647282,3009.3005284244355
2022-05-18,110841.77553713169,2860.3428727790642,2991.447926517978
2022-05-19,110499.9267832333,2649.596780275078,3097.752236180296
2022-05-20,110223.60920439483,2868.9121279969004,2543.5630401686844
2022-05-21,110575.29162555636,2895.2454613302334,1204.5630401686851
2022-05-22,111205.47404671794,1839.2454613302334,1491.5630401686853
2022-05-23,111624.15646787948,1910.2454613302339,3427.0630401686844
2022-05-24,110879.83888904103,2691.2454613302334,2903.5630401686844
2022-05-25,110597.52131020259,2619.7454613302334,2820.680687227508
2022-05-26,110380.2037313641,2605.2454613302334,2984.0630401686844
2022-05-27,110066.88615252567,2670.7454613302334,2686.0630401686844
2022-05-28,110244.06857368723,2863.2454613302334,1182.0630401686851
2022-05-29,111063.75099484874,2001.7454613302339,1373.5630401686853
2022-05-30,111482.93341601032,1792.7454613302339,1333.3963735020186
2022-05-31,112069.94917050519,1920.078794663567,3820.063040168685
2022-06-01,111572.96492500008,3323.0787946635664,3261.5630401686844
2022-06-02,111180.48067949497,2869.0787946635664,3234.0630401686844
2022-06-03,110842.6631006565,2896.2454613302334,2838.0630401686844
2022-06-04,110912.84552181806,2908.2454613302334,1191.8963735020186
2022-06-05,111612.02794297964,1891.7454613302339,1423.0630401686853
2022-06-06,112019.71036414115,1830.7454613302339,3296.5630401686844
2022-06-07,111384.39278530271,2657.736689400409,3075.896373502018
2022-06-08,111210.53353979759,2902.0371279969004,2997.2297068353514
2022-06-09,111001.0076276258,2787.7037946635664,2873.138600544679
2022-06-10,110789.90362434772,2665.028089674413,2632.1320929524877
2022-06-11,111182.29962106967,3021.7045602626486,1212.5487596191551
2022-06-12,111845.86228445824,1878.3614230077465,1444.7987596191551
2022-06-13,112279.42494784684,1878.3614230077465,3198.7987596191547
2022-06-14,111596.98761123542,2516.361423007746,2947.798759619154
2022-06-15,111300.55027462401,2649.111423007746,2857.234166317719
2022-06-16,110827.57944518965,2567.8279301847797,2933.798759619154
2022-06-17,110745.10861575528,2851.3279301847792,2468.798759619154
2022-06-18,110824.63778632092,2546.9945968514467,1275.9654262858219
2022-06-19,111504.66695688653,1957.3279301847801,1140.2987596191551
2022-06-20,111893.36279411883,1528.4945968514467,2116.798759619155
2022-06-21,112012.55863135112,2234.661263518113,3022.974025794421
2022-06-22,111528.73481256377,2561.431943288793,2803.0890954094903
2022-06-23,111370.74432710973,2645.0986099554593,2913.0890954094903
2022-06-24,111135.25384165568,2676.2652766221263,2696.5890954094903
2022-06-25,111134.76335620167,2696.09860995546,1142.0335398539355
2022-06-26,111917.49509296985,1924.7652766221267,1128.5335398539355
2022-06-27,112374.22682973802,1586.2652766221267,3210.0335398539346
2022-06-28,111790.95856650625,2626.765276622126,2882.466873187268
2022-06-29,111607.02363660777,2700.431943288793,2667.866873187268
2022-06-30,111577.58870670927,2638.431943288793,2947.366873187268
2022-07-01,111375.65377681081,2744.0986099554593,3000.866873187268
2022-07-02,111137.92718024568,2763.1402766221263,1319.8668731872685
2022-07-03,111928.70058368052,2110.6402766221267,1301.3668731872685
2022-07-04,112299.47398711537,1672.1402766221267,1081.3668731872688
2022-07-05,112871.74739055023,1653.6402766221267,3273.366873187268
2022-07-06,112207.0207939851,2608.6402766221263,3097.366873187268
2022-07-07,111969.00848313427,2859.3545623364116,2936.366873187268
2022-07-08,111708.9961722834,2676.3545623364116,3022.0335398539346
2022-07-09,111629.6505280992,2942.687895669745,1204.0335398539353
